Dataset Name,Image File,Image Name
Figure02,Embryo11.EGFP.Cam_Right_00036.tif,Embryo11.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T048_Z003_C01.tif,Prometaphase1.pattern
SupplementaryFigure01,Embryo17.iRFP.000055_00.tif,Embryo17.pattern
SupplementaryFigure06A,2Cell.Cell10-1.Position_0.stack_0.mCherry.000081_00.tif,2Cell.Cell10-1.Position_0.stack_0.T000081_00.pattern
SupplementaryFigure10A,Untreated.8_Cell.07.tif,Untreated.8_Cell.pattern
Figure02,Embryo06.iRFP.Cam_Right_00314.tif,Embryo06.pattern
Figure03,Embryo11.Position_0.stack_0.EGFP.Cam_Right_00017.tif,Embryo11.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00176.tif,Embryo7.pattern
Figure02,Embryo03.iRFP.Cam_Right_00202.tif,Embryo03.pattern
SupplementaryFigure01,Embryo18.EGFP.000040_00.tif,Embryo18.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00036.tif,Embryo17.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.mCherry.Cam_Right_00040.tif,MoNoc.Monastrol.Embryo1.pattern
Figure02,Embryo02.iRFP.Cam_Right_00177.tif,Embryo02.pattern
Figure02,Embryo09.iRFP.Cam_Right_00027.tif,Embryo09.pattern
Figure03,Embryo16.Position_0.stack_0.EGFP.Cam_Right_00032.tif,Embryo16.pattern
SupplementaryFigure01,Embryo14.EGFP.000008_00.tif,Embryo14.pattern
SupplementaryFigure10B,MoNoc.2_Cell.14.tif,MoNoc.2_Cell.pattern
SupplementaryFigure01,Embryo17.EGFP.000054_00.tif,Embryo17.pattern
Figure02,Embryo03.mCherry.Cam_Right_00193.tif,Embryo03.pattern
Figure02,Embryo05.iRFP.Cam_Right_00289.tif,Embryo05.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00311.tif,Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00142.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00041.tif,MoNoc.Washout.Embryo1.pattern
Figure02,Embryo10.mCherry.Cam_Right_00040.tif,Embryo10.pattern
SupplementaryFigure01,Embryo3.iRFP.000043_00.tif,Embryo3.pattern
Figure01A,Embryo4.EGFP.Cam_Right_00036.tif,Embryo4.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00105.tif,MoNoc.Washout.Embryo1.pattern
Figure03,Embryo13.Position_0.stack_0.mCherry.Cam_Right_00020.tif,Embryo13.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00085.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo14.mCherry.000005_00.tif,Embryo14.pattern
Figure02,Embryo05.iRFP.Cam_Right_00290.tif,Embryo05.pattern
Figure02,Embryo12.iRFP.Cam_Right_00080.tif,Embryo12.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T021_Z002_C01.tif,Prometaphase3.pattern
Figure02,Embryo09.iRFP.Cam_Right_00198.tif,Embryo09.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00119.tif,Embryo2.pattern
SupplementaryFigure09,NocMo.2_Cell.10.tif,NocMo.2_Cell.pattern
Figure02,Embryo05.iRFP.Cam_Right_00206.tif,Embryo05.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00095.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure01,Embryo2.iRFP.000057_00.tif,Embryo2.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo1.iRFP.Cam_Right_00001.tif,MoNoc.Nocodazole.Embryo1.pattern
Figure03,Embryo07.Position_0.stack_0.mCherry.Cam_Right_00019.tif,Embryo07.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00088.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo12.mCherry.Cam_Right_00134.tif,Embryo12.pattern
Figure02,Embryo10.mCherry.Cam_Right_00099.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.iRFP.Cam_Right_00016.tif,MoNoc.Monastrol.Embryo2.pattern
SupplementaryFigure01,Embryo2.EGFP.000056_00.tif,Embryo2.pattern
Figure02,Embryo07.EGFP.Cam_Right_00012.tif,Embryo07.pattern
Figure03,Embryo08.Position_0.stack_0.mCherry.Cam_Right_00038.tif,Embryo08.pattern
SupplementaryFigure01,Embryo4.mCherry.000038_00.tif,Embryo4.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00045.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo03.mCherry.Cam_Right_00109.tif,Embryo03.pattern
Figure02,Embryo10.mCherry.Cam_Right_00140.tif,Embryo10.pattern
Figure02,Embryo01.mCherry.Cam_Right_00286.tif,Embryo01.pattern
Figure03,Embryo18.Position_0.stack_0.mCherry.Cam_Right_00055.tif,Embryo18.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo3.iRFP.Cam_Right_00005.tif,MoNoc.Nocodazole.Embryo3.pattern
Figure02,Embryo06.EGFP.Cam_Right_00203.tif,Embryo06.pattern
SupplementaryFigure01,Embryo11.mCherry.000024_00.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00022.tif,MoNoc.Washout.Embryo3.pattern
Figure03,Embryo14.Position_0.stack_0.EGFP.Cam_Right_00000.tif,Embryo14.pattern
Figure02,Embryo12.iRFP.Cam_Right_00167.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00108.tif,NocMo.Washout.Embryo2.pattern
Figure03,Embryo16.Position_0.stack_0.mCherry.Cam_Right_00041.tif,Embryo16.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00081.tif,NocMo.Washout.Embryo2.pattern
Figure03,Embryo18.Position_0.stack_0.EGFP.Cam_Right_00052.tif,Embryo18.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00219.tif,Embryo11.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00082.tif,Embryo5.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00076.tif,Embryo7.pattern
Figure03,Embryo15.Position_0.stack_0.EGFP.Cam_Right_00010.tif,Embryo15.pattern
Figure03,Embryo10.Position_0.stack_0.mCherry.Cam_Right_00046.tif,Embryo10.pattern
Figure02,Embryo11.iRFP.Cam_Right_00100.tif,Embryo11.pattern
SupplementaryFigure01,Embryo14.iRFP.000009_00.tif,Embryo14.pattern
Figure02,Embryo04.iRFP.Cam_Right_00310.tif,Embryo04.pattern
SupplementaryFigure01,Embryo4.iRFP.000047_00.tif,Embryo4.pattern
Figure02,Embryo08.EGFP.Cam_Right_00291.tif,Embryo08.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00026.tif,Embryo08.pattern
SupplementaryFigure01,Embryo3.EGFP.000042_00.tif,Embryo3.pattern
SupplementaryFigure10B,NocMo.8_Cell.26.tif,NocMo.8_Cell.pattern
Figure03,Embryo17.Position_0.stack_0.EGFP.Cam_Right_00042.tif,Embryo17.pattern
SupplementaryFigure01,Embryo12.EGFP.000018_00.tif,Embryo12.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T045_Z004_C01.tif,Prometaphase2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.EGFP.Cam_Right_00068.tif,MoNoc.Monastrol.Embryo1.pattern
Figure01A,Embryo12.mCherry.Cam_Right_00083.tif,Embryo12.pattern
Figure02,Embryo03.EGFP.Cam_Right_00262.tif,Embryo03.pattern
Figure02,Embryo02.mCherry.Cam_Right_00154.tif,Embryo02.pattern
Figure02,Embryo08.iRFP.Cam_Right_00318.tif,Embryo08.pattern
Figure02,Embryo05.mCherry.Cam_Right_00315.tif,Embryo05.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.EGFP.Cam_Right_00005.tif,MoNoc.Monastrol.Embryo2.pattern
Figure02,Embryo09.EGFP.Cam_Right_00016.tif,Embryo09.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T009_Z002_C01.tif,Metaphase2.pattern
SupplementaryFigure01,Embryo5.iRFP.000033_00.tif,Embryo5.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T039_Z001_C01.tif,Prometaphase2.pattern
Figure03,Embryo12.Position_0.stack_0.mCherry.Cam_Right_00001.tif,Embryo12.pattern
Figure02,Embryo09.EGFP.Cam_Right_00187.tif,Embryo09.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T015_Z005_C01.tif,Metaphase2.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00195.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00109.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo10.iRFP.Cam_Right_00163.tif,Embryo10.pattern
SupplementaryFigure01,Embryo19.mCherry.000003_00.tif,Embryo19.pattern
Figure02,Embryo08.mCherry.Cam_Right_00273.tif,Embryo08.pattern
SupplementaryFigure01,Embryo17.mCherry.000084_00.tif,Embryo17.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00099.tif,Embryo3.pattern
Figure03,Embryo14.Position_0.stack_0.EGFP.Cam_Right_00059.tif,Embryo14.pattern
Figure02,Embryo02.mCherry.Cam_Right_00289.tif,Embryo02.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00183.tif,Embryo12.pattern
Figure02,Embryo08.EGFP.Cam_Right_00343.tif,Embryo08.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00099.tif,Embryo3.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00125.tif,MoNoc.Washout.Embryo2.pattern
Figure02,Embryo02.EGFP.Cam_Right_00190.tif,Embryo02.pattern
Figure03,Embryo15.Position_0.stack_0.mCherry.Cam_Right_00034.tif,Embryo15.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00159.tif,Embryo12.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00123.tif,Embryo03.pattern
Figure02,Embryo02.iRFP.Cam_Right_00217.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00168.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo6.iRFP.000009_00.tif,Embryo6.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00132.tif,Embryo11.pattern
Figure01A,Embryo9.mCherry.Cam_Right_00171.tif,Embryo9.pattern
Figure02,Embryo03.iRFP.Cam_Right_00162.tif,Embryo03.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T030_Z003_C01.tif,Prometaphase3.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00225.tif,Embryo6.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00017.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo12.mCherry.Cam_Right_00094.tif,Embryo12.pattern
Figure02,Embryo09.EGFP.Cam_Right_00040.tif,Embryo09.pattern
Figure02,Embryo10.EGFP.Cam_Right_00199.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.mCherry.Cam_Right_00064.tif,NocMo.Nocodazole.Embryo1.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00112.tif,Embryo12.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00175.tif,Embryo3.pattern
SupplementaryFigure01,Embryo5.iRFP.000056_00.tif,Embryo5.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00169.tif,Embryo5.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00052.tif,Embryo3.pattern
SupplementaryFigure02,8min.embryo1.tif,embryo1.pattern
Figure02,Embryo09.EGFP.Cam_Right_00175.tif,Embryo09.pattern
Figure02,Embryo02.mCherry.Cam_Right_00242.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00121.tif,MoNoc.Washout.Embryo3.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00104.tif,Embryo3.pattern
SupplementaryFigure10A,NocMo.2_Cell.32.tif,NocMo.2_Cell.pattern
Figure02,Embryo04.iRFP.Cam_Right_00270.tif,Embryo04.pattern
Figure02,Embryo04.mCherry.Cam_Right_00312.tif,Embryo04.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T030_Z002_C01.tif,Metaphase1.pattern
SupplementaryFigure01,Embryo1.EGFP.000005_00.tif,Embryo1.pattern
Figure03,Embryo13.Position_0.stack_0.EGFP.Cam_Right_00049.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00093.tif,NocMo.Washout.Embryo2.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00179.tif,Embryo11.pattern
Figure02,Embryo10.iRFP.Cam_Right_00115.tif,Embryo10.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00122.tif,Embryo5.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00127.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T073_Z002_C01.tif,Metaphase1.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00050.tif,Embryo08.pattern
Figure02,Embryo05.mCherry.Cam_Right_00327.tif,Embryo05.pattern
Figure02,Embryo07.iRFP.Cam_Right_00035.tif,Embryo07.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00144.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00013.tif,MoNoc.Washout.Embryo2.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00035.tif,Embryo03.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T039_Z002_C01.tif,Prometaphase1.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00091.tif,Embryo4.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00101.tif,NocMo.Washout.Embryo1.pattern
Figure03,Embryo18.Position_0.stack_0.mCherry.Cam_Right_00019.tif,Embryo18.pattern
Figure02,Embryo12.EGFP.Cam_Right_00156.tif,Embryo12.pattern
SupplementaryFigure01,Embryo3.EGFP.000037_00.tif,Embryo3.pattern
Figure02,Embryo06.mCherry.Cam_Right_00266.tif,Embryo06.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00267.tif,Embryo13.pattern
Figure02,Embryo09.EGFP.Cam_Right_00104.tif,Embryo09.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T041_Z003_C01.tif,Prometaphase3.pattern
SupplementaryFigure01,Embryo16.EGFP.000050_00.tif,Embryo16.pattern
Figure01A,Embryo12.mCherry.Cam_Right_00171.tif,Embryo12.pattern
Figure01A,Embryo10.mCherry.Cam_Right_00076.tif,Embryo10.pattern
Figure02,Embryo07.mCherry.Cam_Right_00011.tif,Embryo07.pattern
Figure02,Embryo01.EGFP.Cam_Right_00309.tif,Embryo01.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00036.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00017.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00005.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00291.tif,Embryo13.pattern
Figure02,Embryo01.mCherry.Cam_Right_00274.tif,Embryo01.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00003.tif,NocMo.Washout.Embryo2.pattern
Figure04,MoNoc.Cell07.Position_0.stack_0.EGFP.Cam_Right_00004.tif,MoNoc.Cell07.pattern
Figure02,Embryo02.EGFP.Cam_Right_00166.tif,Embryo02.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T001_Z005_C01.tif,Prometaphase2.pattern
SupplementaryFigure01,Embryo14.mCherry.000028_00.tif,Embryo14.pattern
Figure03,Embryo14.Position_0.stack_0.mCherry.Cam_Right_00051.tif,Embryo14.pattern
SupplementaryFigure01,Embryo13.iRFP.000033_00.tif,Embryo13.pattern
Figure02,Embryo06.EGFP.Cam_Right_00251.tif,Embryo06.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.iRFP.Cam_Right_00032.tif,MoNoc.Monastrol.Embryo1.pattern
Figure02,Embryo06.iRFP.Cam_Right_00186.tif,Embryo06.pattern
Figure01A,Embryo6.EGFP.Cam_Right_00199.tif,Embryo6.pattern
Figure03,Embryo18.Position_0.stack_0.EGFP.Cam_Right_00064.tif,Embryo18.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00220.tif,Embryo13.pattern
SupplementaryFigure01,Embryo11.EGFP.000014_00.tif,Embryo11.pattern
Figure02,Embryo07.mCherry.Cam_Right_00058.tif,Embryo07.pattern
Figure02,Embryo06.EGFP.Cam_Right_00198.tif,Embryo06.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00136.tif,NocMo.Washout.Embryo1.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00156.tif,Embryo8.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00296.tif,Embryo6.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00076.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.iRFP.Cam_Right_00003.tif,NocMo.Nocodazole.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00076.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo10.iRFP.Cam_Right_00175.tif,Embryo10.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00119.tif,Embryo8.pattern
Figure02,Embryo04.EGFP.Cam_Right_00211.tif,Embryo04.pattern
SupplementaryFigure01,Embryo8.mCherry.000021_00.tif,Embryo8.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo2.EGFP.Cam_Right_00010.tif,MoNoc.Nocodazole.Embryo2.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00184.tif,Embryo2.pattern
SupplementaryFigure06H,02_Cell_Stage.Embryo02.EGFP.000000_00.tif,02_Cell_Stage.Embryo02.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.EGFP.Cam_Right_00056.tif,MoNoc.Monastrol.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00177.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00120.tif,Embryo2.pattern
Figure01A,Embryo7.EGFP.Cam_Right_00101.tif,Embryo7.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00015.tif,Embryo03.pattern
SupplementaryFigure01,Embryo6.mCherry.000027_00.tif,Embryo6.pattern
SupplementaryFigure01,Embryo10.iRFP.000034_00.tif,Embryo10.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T040_Z001_C01.tif,Metaphase3.pattern
Figure02,Embryo05.EGFP.Cam_Right_00306.tif,Embryo05.pattern
SupplementaryFigure01,Embryo10.iRFP.000029_00.tif,Embryo10.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T007_Z002_C01.tif,Prometaphase1.pattern
Figure03,Embryo07.Position_0.stack_0.mCherry.Cam_Right_00020.tif,Embryo07.pattern
Figure02,Embryo10.mCherry.Cam_Right_00016.tif,Embryo10.pattern
SupplementaryFigure10B,Untreated.2_Cell.28.tif,Untreated.2_Cell.pattern
Figure01A,Embryo9.EGFP.Cam_Right_00041.tif,Embryo9.pattern
SupplementaryFigure01,Embryo7.EGFP.000022_00.tif,Embryo7.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00106.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00191.tif,Embryo2.pattern
Figure02,Embryo11.EGFP.Cam_Right_00001.tif,Embryo11.pattern
Figure02,Embryo03.EGFP.Cam_Right_00174.tif,Embryo03.pattern
Figure02,Embryo10.mCherry.Cam_Right_00052.tif,Embryo10.pattern
Figure02,Embryo11.EGFP.Cam_Right_00172.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00005.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure06A,Zygotes.Cell21.Position_0.stack_0.EGFP.Cam_Right_00227.tif,Zygotes.Cell21.Position_0.stack_0.TCam_Right_00227.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00132.tif,Embryo8.pattern
Figure03,Embryo05.Position_0.stack_0.EGFP.Cam_Right_00079.tif,Embryo05.pattern
Figure02,Embryo03.EGFP.Cam_Right_00103.tif,Embryo03.pattern
SupplementaryFigure01,Embryo12.iRFP.000001_00.tif,Embryo12.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00175.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00006.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo9.iRFP.000013_00.tif,Embryo9.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00164.tif,Embryo7.pattern
Figure02,Embryo04.iRFP.Cam_Right_00170.tif,Embryo04.pattern
Figure02,Embryo06.iRFP.Cam_Right_00302.tif,Embryo06.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T028_Z002_C01.tif,Prometaphase1.pattern
Figure02,Embryo04.EGFP.Cam_Right_00282.tif,Embryo04.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00113.tif,MoNoc.Washout.Embryo2.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00086.tif,Embryo03.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T034_Z005_C01.tif,Prometaphase1.pattern
SupplementaryFigure01,Embryo6.EGFP.000041_00.tif,Embryo6.pattern
Figure02,Embryo04.iRFP.Cam_Right_00309.tif,Embryo04.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00117.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo10.EGFP.Cam_Right_00064.tif,Embryo10.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T013_Z005_C01.tif,Prometaphase1.pattern
Figure02,Embryo05.mCherry.Cam_Right_00175.tif,Embryo05.pattern
Figure02,Embryo08.iRFP.Cam_Right_00278.tif,Embryo08.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00183.tif,Embryo03.pattern
Figure03,Embryo13.Position_0.stack_0.EGFP.Cam_Right_00073.tif,Embryo13.pattern
Figure01A,Embryo9.mCherry.Cam_Right_00158.tif,Embryo9.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo1.mCherry.Cam_Right_00000.tif,MoNoc.Nocodazole.Embryo1.pattern
Figure02,Embryo12.EGFP.Cam_Right_00180.tif,Embryo12.pattern
Figure02,Embryo02.iRFP.Cam_Right_00230.tif,Embryo02.pattern
Figure02,Embryo03.mCherry.Cam_Right_00110.tif,Embryo03.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00014.tif,Embryo08.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00243.tif,Embryo2.pattern
Figure03,Embryo18.Position_0.stack_0.mCherry.Cam_Right_00043.tif,Embryo18.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00235.tif,Embryo1.pattern
SupplementaryFigure01,Embryo6.mCherry.000032_00.tif,Embryo6.pattern
Figure02,Embryo03.EGFP.Cam_Right_00238.tif,Embryo03.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T002_Z005_C01.tif,Prometaphase1.pattern
Figure03,Embryo13.Position_0.stack_0.EGFP.Cam_Right_00002.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.mCherry.Cam_Right_00067.tif,NocMo.Nocodazole.Embryo2.pattern
Figure02,Embryo10.mCherry.Cam_Right_00187.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00151.tif,NocMo.Washout.Embryo2.pattern
Figure03,Embryo10.Position_0.stack_0.mCherry.Cam_Right_00034.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00128.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00249.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.EGFP.Cam_Right_00060.tif,NocMo.Nocodazole.Embryo2.pattern
Figure02,Embryo11.mCherry.Cam_Right_00055.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.iRFP.Cam_Right_00043.tif,NocMo.Nocodazole.Embryo3.pattern
Figure02,Embryo03.mCherry.Cam_Right_00181.tif,Embryo03.pattern
Figure02,Embryo09.EGFP.Cam_Right_00140.tif,Embryo09.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00236.tif,Embryo2.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T041_Z002_C01.tif,Metaphase1.pattern
SupplementaryFigure01,Embryo12.mCherry.000039_00.tif,Embryo12.pattern
Figure03,Embryo07.Position_0.stack_0.mCherry.Cam_Right_00007.tif,Embryo07.pattern
Figure02,Embryo07.EGFP.Cam_Right_00059.tif,Embryo07.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00010.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo11.EGFP.Cam_Right_00072.tif,Embryo11.pattern
SupplementaryFigure01,Embryo9.iRFP.000008_00.tif,Embryo9.pattern
Figure02,Embryo11.iRFP.Cam_Right_00060.tif,Embryo11.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T062_Z002_C01.tif,Metaphase1.pattern
Figure03,Embryo11.Position_0.stack_0.mCherry.Cam_Right_00077.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00138.tif,NocMo.Washout.Embryo2.pattern
Figure02,Embryo01.iRFP.Cam_Right_00293.tif,Embryo01.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00030.tif,NocMo.Washout.Embryo3.pattern
Figure03,Embryo04.Position_0.stack_0.mCherry.Cam_Right_00022.tif,Embryo04.pattern
Figure02,Embryo10.mCherry.Cam_Right_00087.tif,Embryo10.pattern
Figure03,Embryo01.Position_0.stack_0.EGFP.Cam_Right_00015.tif,Embryo01.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00227.tif,Embryo11.pattern
Figure03,Embryo15.Position_0.stack_0.EGFP.Cam_Right_00057.tif,Embryo15.pattern
